Student_ID,Roll_Number,Full_Name,Gender,Branch,Section,CGPA,SGPA,Backlogs,Sem_Status,Skills,Certifications_Count,Internship_Count,Eligible_For_Placements,Placement_Status
STU1094,22311A0374,Shashank Ghosh,Male,Mechanical,B,8.52,8.19,0,PASS,"GD&T, Excel",4,3,Yes,Placed
STU1095,22311A0375,Shiva Devi,Male,Mechanical,A,7.54,8.18,0,PASS,"3D Printing, FEA, Python, Manufacturing",4,1,Yes,Placed
STU1096,22311A0376,Deepthi Pillai,Female,Mechanical,B,9.37,9.12,0,PASS,"3D Printing, C, Python, FEA, ANSYS, SolidWorks",4,3,Yes,Placed
STU1097,22311A0377,Yamini Ramaiah,Female,Mechanical,A,6.03,6.24,0,PASS,"ANSYS, FEA, Excel, SolidWorks, Manufacturing",0,0,Yes,Not Placed
STU1098,22311A0378,Surya Devi,Male,Mechanical,B,9.91,9.79,0,PASS,"Python, CATIA, 3D Printing",6,1,Yes,Not Placed
STU1099,22311A0379,Srikanth Jangam,Male,Mechanical,A,6.84,7.63,0,PASS,"FEA, 3D Printing, Manufacturing, Python, AutoCAD, Excel",0,0,Yes,Not Placed
STU1100,22311A0380,Teja Rathod,Male,Mechanical,B,4.48,4.56,4,FAIL,"ANSYS, AutoCAD, FEA, MATLAB",1,0,No,Not Placed
STU1101,22311A0381,Naresh Singh,Male,Mechanical,A,5.98,6.06,0,PASS,"FEA, Manufacturing, Python, ANSYS, MATLAB, 3D Printing",0,1,No,Not Placed
STU1102,22311A0382,Mounika Nair,Female,Mechanical,B,6.99,6.54,0,PASS,"Python, ANSYS, 3D Printing, C",1,1,Yes,Placed
STU1103,22311A0383,Meghana Shah,Female,Mechanical,A,7.43,8.16,0,PASS,"MATLAB, SolidWorks",1,1,Yes,Not Placed
STU1104,22311A0384,Pratyusha Das,Female,Mechanical,B,6.09,6.15,0,PASS,"C, AutoCAD, MATLAB",0,0,Yes,Not Placed
STU1105,22311A0385,Teja Pawar,Male,Mechanical,A,9.91,10.0,0,PASS,"AutoCAD, Manufacturing, Python, Excel, 3D Printing",5,3,Yes,Placed
STU1106,22311A0386,Yashwanth Pillai,Male,Mechanical,B,9.89,9.68,0,PASS,"FEA, Python, 3D Printing, Manufacturing",4,3,Yes,Placed
STU1107,22311A0387,Vineeth Nayak,Male,Mechanical,A,8.08,8.45,2,FAIL,"CATIA, AutoCAD",1,0,Yes,Not Placed
STU1108,22311A0388,Ajay Mohan,Male,Mechanical,B,6.85,7.15,1,FAIL,"Manufacturing, FEA",0,0,Yes,Not Placed
STU1109,22311A0389,Ananya Biswas,Female,Mechanical,A,8.1,7.92,0,PASS,"Python, 3D Printing, GD&T, C, CATIA, ANSYS",2,1,Yes,Not Placed
STU1110,22311A0390,Abhishek Raghunath,Male,Mechanical,B,5.51,5.42,1,FAIL,"Manufacturing, MATLAB, ANSYS",2,0,No,Not Placed
STU1111,22311A0101,Roshan Raju,Male,Civil,A,6.8,6.4,1,FAIL,"QGIS, GIS",1,0,Yes,Not Placed
STU1112,22311A0102,Harish Biswas,Male,Civil,A,7.58,7.63,0,PASS,"Primavera, Excel, Survey",1,1,Yes,Placed
STU1113,22311A0103,Ishitha Pawar,Female,Civil,A,9.63,9.71,0,PASS,"STAAD Pro, SAP2000, AutoCAD, MS Project, Tekla",6,1,Yes,Not Placed
STU1114,22311A0104,Balaji Dubey,Male,Civil,A,9.55,9.2,0,PASS,"Revit, QGIS, Primavera, STAAD Pro, Tekla",5,3,Yes,Not Placed
STU1115,22311A0105,Sahithi Anjaiah,Female,Civil,A,9.93,9.79,0,PASS,"STAAD Pro, SAP2000, QGIS",6,1,Yes,Placed
STU1116,22311A0106,Rahul Iyer,Male,Civil,A,9.64,9.37,0,PASS,"STAAD Pro, ETABS, Tekla, MS Project, Survey, Primavera",3,3,Yes,Not Placed
STU1117,22311A0107,Roshan Lakshmi,Male,Civil,A,6.68,7.09,0,PASS,"ETABS, STAAD Pro, Excel, GIS, Tekla",2,0,Yes,Not Placed
STU1118,22311A0108,Lasya Sen,Female,Civil,A,7.17,7.72,1,FAIL,"AutoCAD, STAAD Pro, SAP2000, QGIS, Primavera",1,0,Yes,Not Placed
STU1119,22311A0109,Ankita Kapoor,Female,Civil,A,8.71,9.25,0,PASS,"SAP2000, Survey, QGIS",3,1,Yes,Not Placed
STU1120,22311A0110,Meghana Iyer,Female,Civil,A,9.05,8.71,0,PASS,"AutoCAD, GIS",6,2,Yes,Placed
STU1121,22311A0111,Chandra Biswas,Male,Civil,A,7.53,7.9,0,PASS,"QGIS, Survey, MS Project, STAAD Pro",2,1,Yes,Not Placed
STU1122,22311A0112,Deepak Goud,Male,Civil,A,7.88,8.18,0,PASS,"MS Project, Revit, Primavera, QGIS, Tekla, Excel",2,2,Yes,Placed
STU1123,22311A0113,Vamshi Nair,Male,Civil,A,4.22,4.43,4,FAIL,"Tekla, MS Project, AutoCAD, Revit, GIS, Survey",0,0,No,Not Placed
STU1124,22311A0114,Rohit Varma,Male,Civil,A,7.12,7.18,0,PASS,"Primavera, Revit, SAP2000, QGIS, STAAD Pro, ETABS",1,1,Yes,Not Placed
STU1125,22311A0115,Lokesh Lakshmi,Male,Civil,A,9.41,9.86,0,PASS,"AutoCAD, Revit, SAP2000",2,1,Yes,Not Placed
STU1126,22311A0116,Priyanka Raju,Female,Civil,A,7.58,7.61,0,PASS,"Primavera, ETABS, QGIS, SAP2000, AutoCAD, STAAD Pro",2,1,Yes,Not Placed
STU1127,22311A0117,Tejaswini Kumar,Female,Civil,A,9.78,9.33,0,PASS,"STAAD Pro, Revit, QGIS, GIS",2,3,Yes,Placed
STU1128,22311A0118,Pranav Babu,Male,Civil,A,9.13,9.36,0,PASS,"STAAD Pro, AutoCAD, SAP2000, ETABS, MS Project",4,3,Yes,Not Placed
STU1129,22311A0119,Dinesh Reddy,Male,Civil,A,9.13,9.5,0,PASS,"AutoCAD, Revit, ETABS, Primavera, QGIS",3,2,Yes,Not Placed
STU1130,22311A0120,Pavani Paul,Female,Civil,A,7.89,7.59,0,PASS,"Tekla, STAAD Pro",1,0,Yes,Not Placed
STU1131,22311A0121,Charan Shah,Male,Civil,A,9.28,8.91,0,PASS,"AutoCAD, Primavera, Revit, Excel, Survey, QGIS",6,1,Yes,Not Placed
STU1132,22311A0122,Manoj Murthy,Male,Civil,A,8.32,9.05,0,PASS,"ETABS, GIS",1,0,Yes,Not Placed
STU1133,22311A0123,Vidya Kadam,Female,Civil,A,9.64,9.56,0,PASS,"SAP2000, Revit, MS Project, Primavera",6,3,Yes,Not Placed
STU1134,22311A0124,Dileep Thakur,Male,Civil,A,9.84,9.43,0,PASS,"Primavera, Excel, AutoCAD, Revit",2,3,Yes,Placed
STU1135,22311A0125,Deepthi Roy,Female,Civil,A,9.41,9.13,0,PASS,"Excel, GIS, Revit, Primavera, STAAD Pro",5,3,Yes,Placed
STU1136,22311A0126,Akanksha Biswas,Female,Civil,A,6.66,6.89,1,FAIL,"MS Project, AutoCAD",0,0,Yes,Not Placed
STU1137,22311A0127,Sahithi Raju,Female,Civil,A,6.62,6.09,1,FAIL,"Survey, GIS, Primavera, QGIS",0,0,Yes,Not Placed
STU1138,22311A0128,Jhansi Naidu,Female,Civil,A,4.65,4.54,5,FAIL,"Primavera, Excel, QGIS, GIS",0,0,No,Not Placed
STU1139,22311A0129,Nithish Venkatesh,Male,Civil,A,9.16,9.69,0,PASS,"GIS, Excel, QGIS, SAP2000, STAAD Pro",2,2,Yes,Placed
STU1140,22311A0130,Pranav Sekhar,Male,Civil,A,8.98,8.94,0,PASS,"Revit, GIS, MS Project, AutoCAD, Tekla",2,1,Yes,Placed
STU1141,22311A0131,Goutham Kapoor,Male,Civil,A,7.48,7.7,0,PASS,"Revit, SAP2000, GIS, AutoCAD, MS Project, Tekla",1,0,Yes,Not Placed
STU1142,22311A0132,Lasya Ghosh,Female,Civil,A,4.88,5.19,3,FAIL,"Excel, SAP2000, Survey, Primavera, ETABS",1,0,No,Not Placed
STU1143,22311A0133,Mahesh Mehta,Male,Civil,A,7.12,7.05,0,PASS,"Primavera, GIS, AutoCAD",4,1,Yes,Placed
STU1144,22311A0134,Kavya Nayak,Female,Civil,A,7.53,7.65,0,PASS,"SAP2000, Tekla, Revit, Primavera",1,0,Yes,Not Placed
STU1145,22311A0135,Venkat Pillai,Male,Civil,A,8.21,7.68,0,PASS,"STAAD Pro, Revit, QGIS, Excel, AutoCAD, Survey",2,1,Yes,Not Placed
STU1146,22311A0136,Venkat Iyer,Male,Civil,A,9.08,9.0,0,PASS,"SAP2000, Survey, Tekla, QGIS, Primavera, Revit",2,1,Yes,Not Placed
STU1147,22311A0137,Akhil Mandal,Male,Civil,A,7.49,6.93,1,FAIL,"Survey, Excel",3,0,Yes,Placed
STU1148,22311A0138,Jyothi Prasad,Female,Civil,A,7.27,7.97,0,PASS,"Survey, MS Project, Primavera, AutoCAD, STAAD Pro",1,2,Yes,Not Placed
STU1149,22311A0139,Ananya Mehta,Female,Civil,A,7.76,8.34,0,PASS,"GIS, SAP2000",4,0,Yes,Placed
STU1150,22311A0140,Girish Shetty,Male,Civil,A,9.17,9.51,0,PASS,"Survey, STAAD Pro, Primavera, Excel, SAP2000, MS Project",2,2,Yes,Placed
STU1151,22311A0141,Pavani Mohan,Female,Civil,A,9.42,9.32,0,PASS,"Primavera, Survey",3,1,Yes,Not Placed
STU1152,22311A0142,Sandeep Das,Male,Civil,A,7.9,8.11,0,PASS,"STAAD Pro, GIS, AutoCAD, Excel, QGIS",4,1,Yes,Not Placed
STU1153,22311A0143,Lasya Shah,Female,Civil,A,4.68,4.52,1,FAIL,"STAAD Pro, Survey",0,0,No,Not Placed
STU1154,22311A0144,Pavani Ramaiah,Female,Civil,A,8.5,8.7,0,PASS,"GIS, Survey, Excel",6,3,Yes,Placed
STU1155,22311A0145,Bharath Agarwal,Male,Civil,A,9.75,9.77,0,PASS,"Revit, Excel, AutoCAD, Tekla, Survey, STAAD Pro",2,1,Yes,Placed
STU1156,22311A0146,Lokesh Ramaiah,Male,Civil,A,10.0,10.0,0,PASS,"Revit, ETABS, QGIS, Primavera, Excel",2,2,Yes,Not Placed
STU1157,22311A0147,Keerthi Goud,Female,Civil,A,9.78,10.0,0,PASS,"MS Project, GIS, QGIS",5,1,Yes,Not Placed
STU1158,22311A0148,Vidya Iyer,Female,Civil,A,9.27,9.77,0,PASS,"Excel, Revit, Primavera, SAP2000, QGIS",6,1,Yes,Not Placed
STU1159,22311A0149,Yashas Mandal,Male,Civil,A,7.31,7.98,0,PASS,"Primavera, Survey, STAAD Pro, Revit, GIS",1,1,Yes,Not Placed
STU1160,22311A0150,Krishna Das,Male,Civil,A,9.95,10.0,0,PASS,"QGIS, Survey, SAP2000, ETABS, Excel, MS Project",6,3,Yes,Not Placed
STU1161,22311A0151,Madhav Dubey,Male,Civil,A,9.59,10.0,0,PASS,"Revit, Tekla",6,1,Yes,Not Placed
STU1162,22311A0152,Ravi Varma,Male,Civil,A,8.93,9.57,0,PASS,"MS Project, Revit",2,2,Yes,Not Placed
STU1163,22311A0153,Bhargavi Varma,Female,Civil,A,9.39,9.38,0,PASS,"Excel, QGIS, STAAD Pro",2,3,Yes,Not Placed
STU1164,22311A0154,Surya Thakur,Male,Civil,A,6.54,6.86,0,PASS,"GIS, Survey, SAP2000",0,0,Yes,Not Placed
STU1165,22311A0155,Suraj Bhuvanesh,Male,Civil,A,9.5,8.97,0,PASS,"GIS, STAAD Pro, AutoCAD, Tekla, MS Project",5,2,Yes,Not Placed
STU1166,22311A0156,Abhishek Jangam,Male,Civil,A,5.95,6.68,2,FAIL,"ETABS, Survey, SAP2000",0,0,No,Not Placed
STU1167,22311A0157,Ajay Subramaniam,Male,Civil,A,9.18,9.17,0,PASS,"AutoCAD, Revit, Excel, MS Project",6,3,Yes,Placed
STU1168,22311A0158,Anjali Kumar,Female,Civil,A,6.78,6.42,0,PASS,"Excel, Primavera, QGIS, GIS, Tekla",0,0,Yes,Not Placed
STU1169,22311A0159,Alekhya Raju,Female,Civil,A,8.91,9.5,0,PASS,"Survey, Tekla, Excel, AutoCAD",2,3,Yes,Not Placed
STU1170,22311A0160,Shravya Biswas,Female,Civil,A,9.2,8.71,0,PASS,"SAP2000, MS Project, Primavera, AutoCAD, GIS, ETABS",3,3,Yes,Placed
